Hash,Refatoração,Descrição
f5cbaedc5de4faec01e34d443bc83299730052b7,INLINE_OPERATION, Inline Method Inline Method	public addRequestBodyParam(paramName String  type Type) : Builder inlined to public addRequestBodyParam(param TypedKey<T>) : Builder in class com.google.gson.webservice.definition.WebServiceCallSpec.Builder
f5cbaedc5de4faec01e34d443bc83299730052b7,INLINE_OPERATION, Inline Method Inline Method	public addResponseParam(paramName String  type Type) : Builder inlined to public addResponseParam(param TypedKey<T>) : Builder in class com.google.gson.webservice.definition.WebServiceCallSpec.Builder
f5cbaedc5de4faec01e34d443bc83299730052b7,INLINE_OPERATION, Inline Method Inline Method	public addResponseBodyParam(paramName String  type Type) : Builder inlined to public addResponseBodyParam(param TypedKey<T>) : Builder in class com.google.gson.webservice.definition.WebServiceCallSpec.Builder
e6724aa8bdd99d33c06f73255f2c6447dc988735,REMOVE_METHOD_ANNOTATION, Remove Method Annotation Remove Method Annotation	@Override in method public create(context MiniGson  type TypeToken<T>) : TypeAdapter<T> from class com.google.gson.Gson.Gson.excludedTypeFactory.new TypeAdapter.Factory
e6724aa8bdd99d33c06f73255f2c6447dc988735,INLINE_VARIABLE, Inline Variable Inline Variable	t : TypeAdapter in method public write(writer JsonWriter  array Object) : void from class com.google.gson.internal.bind.ArrayTypeAdapter
e6724aa8bdd99d33c06f73255f2c6447dc988735,INLINE_VARIABLE, Inline Variable Inline Variable	t : TypeAdapter in method public write(writer JsonWriter  collection Collection<E>) : void from class com.google.gson.internal.bind.CollectionTypeAdapter
e6724aa8bdd99d33c06f73255f2c6447dc988735,INLINE_VARIABLE, Inline Variable Inline Variable	declaredTypeOfField : Type in method package write(writer JsonWriter  value Object) : void from class com.google.gson.internal.bind.ReflectiveTypeAdapter.createBoundField.new BoundField
e6724aa8bdd99d33c06f73255f2c6447dc988735,MOVE_ATTRIBUTE, Move Attribute Move Attribute	private context : MiniGson from class com.google.gson.internal.bind.ArrayTypeAdapter to private context : MiniGson from class com.google.gson.internal.bind.TypeAdapterRuntimeTypeWrapper
e6724aa8bdd99d33c06f73255f2c6447dc988735,MOVE_ATTRIBUTE, Move Attribute Move Attribute	private context : MiniGson from class com.google.gson.internal.bind.CollectionTypeAdapter to private context : MiniGson from class com.google.gson.internal.bind.TypeAdapterRuntimeTypeWrapper
380c4ec12c7a8b2b85cc3a8ac78b3f123162c70c,MOVE_CLASS, Move Class Move Class	com.google.gson.DefaultDateTypeAdapter moved to com.google.gson.internal.bind.DefaultDateTypeAdapter
380c4ec12c7a8b2b85cc3a8ac78b3f123162c70c,MOVE_CLASS, Move Class Move Class	com.google.gson.DefaultDateTypeAdapterTest moved to com.google.gson.internal.bind.DefaultDateTypeAdapterTest
380c4ec12c7a8b2b85cc3a8ac78b3f123162c70c,MOVE_CLASS, Move Class Move Class	com.google.gson.internal.bind.SqlDateTypeAdapter moved to com.google.gson.internal.sql.SqlDateTypeAdapter
380c4ec12c7a8b2b85cc3a8ac78b3f123162c70c,SPLIT_CLASS, Split Class Split Class	com.google.gson.internal.bind.TimeTypeAdapter split to [com.google.gson.internal.sql.SqlTimeTypeAdapter  com.google.gson.internal.sql.SqlTimestampTypeAdapter]
380c4ec12c7a8b2b85cc3a8ac78b3f123162c70c,CHANGE_VARIABLE_TYPE, Change Variable Type Change Variable Type	dateTypeAdapter : DefaultDateTypeAdapter<Date> to dateAdapterFactory : TypeAdapterFactory in method private addTypeAdaptersForDate(datePattern String  dateStyle int  timeStyle int  factories List<TypeAdapterFactory>) : void from class com.google.gson.GsonBuilder
380c4ec12c7a8b2b85cc3a8ac78b3f123162c70c,CHANGE_VARIABLE_TYPE, Change Variable Type Change Variable Type	timestampTypeAdapter : TypeAdapter<Timestamp> to sqlTimestampAdapterFactory : TypeAdapterFactory in method private addTypeAdaptersForDate(datePattern String  dateStyle int  timeStyle int  factories List<TypeAdapterFactory>) : void from class com.google.gson.GsonBuilder
380c4ec12c7a8b2b85cc3a8ac78b3f123162c70c,CHANGE_VARIABLE_TYPE, Change Variable Type Change Variable Type	javaSqlDateTypeAdapter : TypeAdapter<java.sql.Date> to sqlDateAdapterFactory : TypeAdapterFactory in method private addTypeAdaptersForDate(datePattern String  dateStyle int  timeStyle int  factories List<TypeAdapterFactory>) : void from class com.google.gson.GsonBuilder
380c4ec12c7a8b2b85cc3a8ac78b3f123162c70c,RENAME_VARIABLE, Rename Variable Rename Variable	dateTypeAdapter : DefaultDateTypeAdapter<Date> to dateAdapterFactory : TypeAdapterFactory in method private addTypeAdaptersForDate(datePattern String  dateStyle int  timeStyle int  factories List<TypeAdapterFactory>) : void from class com.google.gson.GsonBuilder
380c4ec12c7a8b2b85cc3a8ac78b3f123162c70c,RENAME_VARIABLE, Rename Variable Rename Variable	timestampTypeAdapter : TypeAdapter<Timestamp> to sqlTimestampAdapterFactory : TypeAdapterFactory in method private addTypeAdaptersForDate(datePattern String  dateStyle int  timeStyle int  factories List<TypeAdapterFactory>) : void from class com.google.gson.GsonBuilder
380c4ec12c7a8b2b85cc3a8ac78b3f123162c70c,RENAME_VARIABLE, Rename Variable Rename Variable	javaSqlDateTypeAdapter : TypeAdapter<java.sql.Date> to sqlDateAdapterFactory : TypeAdapterFactory in method private addTypeAdaptersForDate(datePattern String  dateStyle int  timeStyle int  factories List<TypeAdapterFactory>) : void from class com.google.gson.GsonBuilder
380c4ec12c7a8b2b85cc3a8ac78b3f123162c70c,CHANGE_CLASS_ACCESS_MODIFIER, Change Class Access Modifier Change Class Access Modifier	package to public in class com.google.gson.internal.bind.DefaultDateTypeAdapter
380c4ec12c7a8b2b85cc3a8ac78b3f123162c70c,CHANGE_CLASS_ACCESS_MODIFIER, Change Class Access Modifier Change Class Access Modifier	public to package in class com.google.gson.internal.sql.SqlDateTypeAdapter
380c4ec12c7a8b2b85cc3a8ac78b3f123162c70c,CHANGE_ATTRIBUTE_ACCESS_MODIFIER, Change Attribute Access Modifier Change Attribute Access Modifier	public to package in attribute package FACTORY : TypeAdapterFactory from class com.google.gson.internal.sql.SqlDateTypeAdapter
380c4ec12c7a8b2b85cc3a8ac78b3f123162c70c,CHANGE_VARIABLE_TYPE, Change Variable Type Change Variable Type	adapter : DefaultDateTypeAdapter<Date> to adapterFactory : TypeAdapterFactory in method public testDateDeserializationISO8601() : void from class com.google.gson.internal.bind.DefaultDateTypeAdapterTest
380c4ec12c7a8b2b85cc3a8ac78b3f123162c70c,RENAME_VARIABLE, Rename Variable Rename Variable	adapter : DefaultDateTypeAdapter<Date> to adapterFactory : TypeAdapterFactory in method public testDateDeserializationISO8601() : void from class com.google.gson.internal.bind.DefaultDateTypeAdapterTest
380c4ec12c7a8b2b85cc3a8ac78b3f123162c70c,CHANGE_VARIABLE_TYPE, Change Variable Type Change Variable Type	dateTypeAdapter : DefaultDateTypeAdapter<Date> to dateTypeAdapter : TypeAdapter<Date> in method public testDateSerialization() : void from class com.google.gson.internal.bind.DefaultDateTypeAdapterTest
380c4ec12c7a8b2b85cc3a8ac78b3f123162c70c,CHANGE_VARIABLE_TYPE, Change Variable Type Change Variable Type	dateTypeAdapter : DefaultDateTypeAdapter<Date> to dateTypeAdapter : TypeAdapter<Date> in method public testDatePattern() : void from class com.google.gson.internal.bind.DefaultDateTypeAdapterTest
380c4ec12c7a8b2b85cc3a8ac78b3f123162c70c,CHANGE_VARIABLE_TYPE, Change Variable Type Change Variable Type	adapter : DefaultDateTypeAdapter<Date> to adapter : TypeAdapter<Date> in method public testNullValue() : void from class com.google.gson.internal.bind.DefaultDateTypeAdapterTest
