Hash,Refatoração,Descrição
f582d246af4062f0ea5d1187a5d930de4c28ed96,CHANGE_SIGNATURE, CHANGE_SIGNATURE	{Method addChannelDependencies(ChannelConfig) at zuul-core/src/main/java/com/netflix/zuul/netty/server/BaseServerStartup.java:118}	{Method addChannelDependencies(ChannelConfig  String) at zuul-core/src/main/java/com/netflix/zuul/netty/server/BaseServerStartup.java:122}) CHANGE_SIGNATURE({com.netflix.zuul.netty.server.BaseServerStartup addChannelDependencies(ChannelConfig)}  {com.netflix.zuul.netty.server.BaseServerStartup addChannelDependencies(ChannelConfig  String)}),
f582d246af4062f0ea5d1187a5d930de4c28ed96,CHANGE_SIGNATURE, CHANGE_SIGNATURE	{Method choosePortsAndChannels(ChannelGroup  ChannelConfig) at zuul-sample/src/main/java/com/netflix/zuul/sample/SampleServerStartup.java:88}	{Method choosePortsAndChannels(ChannelGroup) at zuul-sample/src/main/java/com/netflix/zuul/sample/SampleServerStartup.java:88}) CHANGE_SIGNATURE({com.netflix.zuul.sample.SampleServerStartup choosePortsAndChannels(ChannelGroup  ChannelConfig)}  {com.netflix.zuul.sample.SampleServerStartup choosePortsAndChannels(ChannelGroup)}),
c62c296a08b9c4db026b3cec095a60416fff6063,MOVE, MOVE	{Class UnicastDisposableCachingSubject at zuul-netty/src/main/java/com/netflix/zuul/rxnetty/UnicastDisposableCachingSubject.java:19}	{Class UnicastDisposableCachingSubject at zuul-core/src/main/java/com/netflix/zuul/rx/UnicastDisposableCachingSubject.java:19}) MOVE({com.netflix.zuul.rxnetty.UnicastDisposableCachingSubject}  {com.netflix.zuul.rx.UnicastDisposableCachingSubject}),
c62c296a08b9c4db026b3cec095a60416fff6063,EXTRACT_MOVE, EXTRACT_MOVE	{Method create(SessionContext  HttpServletRequest) at zuul-servlet-api/src/main/java/com/netflix/zuul/context/ServletSessionContextFactory.java:29}	{Method fromInputStream(InputStream) at zuul-core/src/main/java/com/netflix/zuul/bytebuf/ByteBufUtils.java:49}) EXTRACT_MOVE({com.netflix.zuul.context.ServletSessionContextFactory create(SessionContext  HttpServletRequest)}  {com.netflix.zuul.bytebuf.ByteBufUtils fromInputStream(InputStream)}),
3c1fe358341ab33f6e482662b63bec8948441401,EXTRACT, EXTRACT	{Method request(HttpRequestMessage) at zuul-servlet-api/src/main/java/com/netflix/zuul/ribbon/RibbonOrigin.java:61}	{Method createHttpResponseMessage(HttpResponse) at zuul-servlet-api/src/main/java/com/netflix/zuul/ribbon/RibbonOrigin.java:117}) EXTRACT({com.netflix.zuul.ribbon.RibbonOrigin request(HttpRequestMessage)}  {com.netflix.zuul.ribbon.RibbonOrigin createHttpResponseMessage(HttpResponse)}),
97bca852c8fb121ab22554c2e689bda797030050,CHANGE_SIGNATURE, CHANGE_SIGNATURE	{Method getOriginalPort(Headers  int) at zuul-core/src/main/java/com/netflix/zuul/message/http/HttpRequestMessageImpl.java:531}	{Method getOriginalPort(SessionContext  Headers  int) at zuul-core/src/main/java/com/netflix/zuul/message/http/HttpRequestMessageImpl.java:531}) CHANGE_SIGNATURE({com.netflix.zuul.message.http.HttpRequestMessageImpl getOriginalPort(Headers  int)}  {com.netflix.zuul.message.http.HttpRequestMessageImpl getOriginalPort(SessionContext  Headers  int)}),
0d4738f0bbef9a294cd26528b5fb72ad6873f2c8,CHANGE_SIGNATURE, CHANGE_SIGNATURE	{Method new(SessionContext  String  String  String  HttpQueryParams  Headers  String  String  int  String) at zuul-core/src/main/java/com/netflix/zuul/message/http/HttpRequestMessageImpl.java:96}	{Method new(SessionContext  String  String  String  HttpQueryParams  Headers  String  String  int  String  SocketAddress) at zuul-core/src/main/java/com/netflix/zuul/message/http/HttpRequestMessageImpl.java:99}) CHANGE_SIGNATURE({com.netflix.zuul.message.http.HttpRequestMessageImpl new(SessionContext  String  String  String  HttpQueryParams  Headers  String  String  int  String)}  {com.netflix.zuul.message.http.HttpRequestMessageImpl new(SessionContext  String  String  String  HttpQueryParams  Headers  String  String  int  String  SocketAddress)}),
0d4738f0bbef9a294cd26528b5fb72ad6873f2c8,CHANGE_SIGNATURE, CHANGE_SIGNATURE	{Method new(SessionContext  String  String  String  HttpQueryParams  Headers  String  String  int  String  boolean) at zuul-core/src/main/java/com/netflix/zuul/message/http/HttpRequestMessageImpl.java:103}	{Method new(SessionContext  String  String  String  HttpQueryParams  Headers  String  String  int  String  SocketAddress  boolean) at zuul-core/src/main/java/com/netflix/zuul/message/http/HttpRequestMessageImpl.java:106}) CHANGE_SIGNATURE({com.netflix.zuul.message.http.HttpRequestMessageImpl new(SessionContext  String  String  String  HttpQueryParams  Headers  String  String  int  String  boolean)}  {com.netflix.zuul.message.http.HttpRequestMessageImpl new(SessionContext  String  String  String  HttpQueryParams  Headers  String  String  int  String  SocketAddress  boolean)}),
75a3cf2ba20397d8f138bd22aca47b23d84b5e13,MOVE_RENAME, MOVE_RENAME	{Method initNIWS() at zuul-netflix-webapp/src/main/java/com/netflix/zuul/StartServer.java:151}	{Method initialize() at zuul-servlet-api/src/main/java/com/netflix/zuul/ribbon/RibbonOriginManager.java:32}) MOVE_RENAME({com.netflix.zuul.StartServer initNIWS()}  {com.netflix.zuul.ribbon.RibbonOriginManager initialize()}),
75801533b9a839432ca5fb3ed98a9807e26282dc,CHANGE_SIGNATURE, CHANGE_SIGNATURE	{Method pickAddressInternal(DiscoveryResult  OriginName) at zuul-core/src/main/java/com/netflix/zuul/netty/connectionpool/DefaultClientChannelManager.java:388}	{Method pickAddressInternal(ResolverResult  OriginName) at zuul-core/src/main/java/com/netflix/zuul/netty/connectionpool/DefaultClientChannelManager.java:389}) CHANGE_SIGNATURE({com.netflix.zuul.netty.connectionpool.DefaultClientChannelManager pickAddressInternal(DiscoveryResult  OriginName)}  {com.netflix.zuul.netty.connectionpool.DefaultClientChannelManager pickAddressInternal(ResolverResult  OriginName)}),
75801533b9a839432ca5fb3ed98a9807e26282dc,RENAME, RENAME	{Method ipAddr() at zuul-discovery/src/main/java/com/netflix/zuul/discovery/DiscoveryResult.java:44}	{Method getIPAddr() at zuul-discovery/src/main/java/com/netflix/zuul/discovery/DiscoveryResult.java:48}) RENAME({com.netflix.zuul.discovery.DiscoveryResult ipAddr()}  {com.netflix.zuul.discovery.DiscoveryResult getIPAddr()}),
75801533b9a839432ca5fb3ed98a9807e26282dc,PULL_UP_SIGNATURE, PULL_UP_SIGNATURE	{Method isDiscoveryEnabled() at zuul-discovery/src/main/java/com/netflix/zuul/discovery/DiscoveryResult.java:68}	{Method isDiscoveryEnabled() at zuul-discovery/src/main/java/com/netflix/zuul/discovery/ResolverResult.java:32}) PULL_UP_SIGNATURE({com.netflix.zuul.discovery.DiscoveryResult isDiscoveryEnabled()}  {com.netflix.zuul.discovery.ResolverResult isDiscoveryEnabled()}),
75801533b9a839432ca5fb3ed98a9807e26282dc,PULL_UP_SIGNATURE, PULL_UP_SIGNATURE	{Method getPort() at zuul-discovery/src/main/java/com/netflix/zuul/discovery/DiscoveryResult.java:85}	{Method getPort() at zuul-discovery/src/main/java/com/netflix/zuul/discovery/ResolverResult.java:30}) PULL_UP_SIGNATURE({com.netflix.zuul.discovery.DiscoveryResult getPort()}  {com.netflix.zuul.discovery.ResolverResult getPort()}),
75801533b9a839432ca5fb3ed98a9807e26282dc,EXTRACT_SUPER, EXTRACT_SUPER	{Class DiscoveryResult at zuul-discovery/src/main/java/com/netflix/zuul/discovery/DiscoveryResult.java:27}	{Interface ResolverResult at zuul-discovery/src/main/java/com/netflix/zuul/discovery/ResolverResult.java:18}) EXTRACT_SUPER({com.netflix.zuul.discovery.DiscoveryResult}  {com.netflix.zuul.discovery.ResolverResult}),
75801533b9a839432ca5fb3ed98a9807e26282dc,PULL_UP_SIGNATURE, PULL_UP_SIGNATURE	{Method getHost() at zuul-discovery/src/main/java/com/netflix/zuul/discovery/DiscoveryResult.java:55}	{Method getHost() at zuul-discovery/src/main/java/com/netflix/zuul/discovery/ResolverResult.java:28}) PULL_UP_SIGNATURE({com.netflix.zuul.discovery.DiscoveryResult getHost()}  {com.netflix.zuul.discovery.ResolverResult getHost()}),
2b10206bb4bcadc9ff482a3afb00d3722b223da7,EXTRACT, EXTRACT	{Method init() at zuul-netty-sample/src/main/java/com/netflix/zuul/NettySampleStartServer.java:71}	{Method init(int  boolean) at zuul-netty-sample/src/main/java/com/netflix/zuul/NettySampleStartServer.java:82}) EXTRACT({com.netflix.zuul.NettySampleStartServer init()}  {com.netflix.zuul.NettySampleStartServer init(int  boolean)}),
abdc1bd416ccf1fd03c32a12a403ea8de0a84cf0,CHANGE_SIGNATURE, CHANGE_SIGNATURE	{Method getOrigin(String) at zuul-core/src/main/java/com/netflix/zuul/origins/OriginManager.java:25}	{Method getOrigin(String  String  String  SessionContext) at zuul-core/src/main/java/com/netflix/zuul/origins/OriginManager.java:27}) CHANGE_SIGNATURE({com.netflix.zuul.origins.OriginManager getOrigin(String)}  {com.netflix.zuul.origins.OriginManager getOrigin(String  String  String  SessionContext)}),
557d32f8cb9075b33be0568f554cf99ee856de24,CHANGE_SIGNATURE, CHANGE_SIGNATURE	{Method new(Throwable  String) at zuul-core/src/main/java/com/netflix/zuul/exception/ZuulException.java:55}	{Method new(Throwable  String  boolean) at zuul-core/src/main/java/com/netflix/zuul/exception/ZuulException.java:55}) CHANGE_SIGNATURE({com.netflix.zuul.exception.ZuulException new(Throwable  String)}  {com.netflix.zuul.exception.ZuulException new(Throwable  String  boolean)}),
921949b7b6aaa07635e2ce2526ce7bf762eb6fa5,MOVE, MOVE	{Method toString(ByteBuf) at zuul-core/src/main/java/io/netty/handler/codec/http2/Http2FrameLogger.java:167}	{Method toString(ByteBuf) at zuul-core/src/main/java/com/netflix/netty/common/http2/DynamicHttp2FrameLogger.java:159}) MOVE({io.netty.handler.codec.http2.Http2FrameLogger toString(ByteBuf)}  {com.netflix.netty.common.http2.DynamicHttp2FrameLogger toString(ByteBuf)}),
921949b7b6aaa07635e2ce2526ce7bf762eb6fa5,MOVE, MOVE	{Method shouldLogFrame(String) at zuul-core/src/main/java/io/netty/handler/codec/http2/Http2FrameLogger.java:192}	{Method shouldLogFrame(String) at zuul-core/src/main/java/com/netflix/netty/common/http2/DynamicHttp2FrameLogger.java:185}) MOVE({io.netty.handler.codec.http2.Http2FrameLogger shouldLogFrame(String)}  {com.netflix.netty.common.http2.DynamicHttp2FrameLogger shouldLogFrame(String)}),
921949b7b6aaa07635e2ce2526ce7bf762eb6fa5,MOVE, MOVE	{Method log(Direction  String  ChannelHandlerContext  String  Object[]) at zuul-core/src/main/java/io/netty/handler/codec/http2/Http2FrameLogger.java:178}	{Method log(Direction  String  ChannelHandlerContext  String  Object[]) at zuul-core/src/main/java/com/netflix/netty/common/http2/DynamicHttp2FrameLogger.java:171}) MOVE({io.netty.handler.codec.http2.Http2FrameLogger log(Direction  String  ChannelHandlerContext  String  Object[])}  {com.netflix.netty.common.http2.DynamicHttp2FrameLogger log(Direction  String  ChannelHandlerContext  String  Object[])}),
ab7bcf00bcbf20a06e7b7e96cced259b95e49aa2,CHANGE_SIGNATURE, CHANGE_SIGNATURE	{Method error(ProxyException) at zuul-core/src/main/java/com/netflix/zuul/filters/GroovyFilter.java:96}	{Method error(ZuulException) at zuul-core/src/main/java/com/netflix/zuul/filters/ZuulFilter.java:109}) CHANGE_SIGNATURE({com.netflix.zuul.filters.GroovyFilter error(ProxyException)}  {com.netflix.zuul.filters.ZuulFilter error(ZuulException)}),
ab7bcf00bcbf20a06e7b7e96cced259b95e49aa2,CHANGE_SIGNATURE, CHANGE_SIGNATURE	{Method setProcessor(GroovyProcessor) at zuul-core/src/main/java/com/netflix/zuul/groovy/GroovyProcessor.java:46}	{Method setProcessor(FilterProcessor) at zuul-core/src/main/java/com/netflix/zuul/groovy/FilterProcessor.java:58}) CHANGE_SIGNATURE({com.netflix.zuul.groovy.GroovyProcessor setProcessor(GroovyProcessor)}  {com.netflix.zuul.groovy.FilterProcessor setProcessor(FilterProcessor)}),
ab7bcf00bcbf20a06e7b7e96cced259b95e49aa2,RENAME, RENAME	{Method postProcess() at zuul-core/src/main/java/com/netflix/zuul/groovy/GroovyProcessor.java:51}	{Method postRoute() at zuul-core/src/main/java/com/netflix/zuul/groovy/FilterProcessor.java:63}) RENAME({com.netflix.zuul.groovy.GroovyProcessor postProcess()}  {com.netflix.zuul.groovy.FilterProcessor postRoute()}),
ab7bcf00bcbf20a06e7b7e96cced259b95e49aa2,CHANGE_SIGNATURE, CHANGE_SIGNATURE	{Method error(ProxyException) at zuul-core/src/main/java/com/netflix/zuul/Proxy.java:90}	{Method error(ZuulException) at zuul-core/src/main/java/com/netflix/zuul/ZuulServlet.java:101}) CHANGE_SIGNATURE({com.netflix.zuul.Proxy error(ProxyException)}  {com.netflix.zuul.ZuulServlet error(ZuulException)}),
ab7bcf00bcbf20a06e7b7e96cced259b95e49aa2,RENAME, RENAME	{Class TestProxyFilter at zuul-core/src/main/java/com/netflix/zuul/groovy/ProxyFilter.java:91}	{Class TestZuulFilter at zuul-core/src/main/java/com/netflix/zuul/groovy/ZuulFilter.java:104}) RENAME({com.netflix.zuul.groovy.ProxyFilter TestUnit TestProxyFilter}  {com.netflix.zuul.groovy.ZuulFilter TestUnit TestZuulFilter}),
ab7bcf00bcbf20a06e7b7e96cced259b95e49aa2,RENAME, RENAME	{Class ProxyException at zuul-core/src/main/java/com/netflix/zuul/exception/ProxyException.java:5}	{Class ZuulException at zuul-core/src/main/java/com/netflix/zuul/exception/ZuulException.java:20}) RENAME({com.netflix.zuul.exception.ProxyException}  {com.netflix.zuul.exception.ZuulException}),
ab7bcf00bcbf20a06e7b7e96cced259b95e49aa2,RENAME, RENAME	{Method preprocess() at zuul-core/src/main/java/com/netflix/zuul/groovy/GroovyProcessor.java:83}	{Method preRoute() at zuul-core/src/main/java/com/netflix/zuul/groovy/FilterProcessor.java:95}) RENAME({com.netflix.zuul.groovy.GroovyProcessor preprocess()}  {com.netflix.zuul.groovy.FilterProcessor preRoute()}),
ab7bcf00bcbf20a06e7b7e96cced259b95e49aa2,RENAME, RENAME	{Class GroovyProcessor at zuul-core/src/main/java/com/netflix/zuul/groovy/GroovyProcessor.java:28}	{Class FilterProcessor at zuul-core/src/main/java/com/netflix/zuul/groovy/FilterProcessor.java:42}) RENAME({com.netflix.zuul.groovy.GroovyProcessor}  {com.netflix.zuul.groovy.FilterProcessor}),
ab7bcf00bcbf20a06e7b7e96cced259b95e49aa2,RENAME, RENAME	{Class Proxy at zuul-core/src/main/java/com/netflix/zuul/Proxy.java:27}	{Class ZuulServlet at zuul-core/src/main/java/com/netflix/zuul/ZuulServlet.java:40}) RENAME({com.netflix.zuul.Proxy}  {com.netflix.zuul.ZuulServlet}),
ab7bcf00bcbf20a06e7b7e96cced259b95e49aa2,RENAME, RENAME	{Class GroovyFilter at zuul-core/src/main/java/com/netflix/zuul/filters/GroovyFilter.java:33}	{Class ZuulFilter at zuul-core/src/main/java/com/netflix/zuul/filters/ZuulFilter.java:48}) RENAME({com.netflix.zuul.filters.GroovyFilter}  {com.netflix.zuul.filters.ZuulFilter}),
ab7bcf00bcbf20a06e7b7e96cced259b95e49aa2,RENAME, RENAME	{Method proxy() at zuul-core/src/main/java/com/netflix/zuul/groovy/GroovyProcessor.java:72}	{Method route() at zuul-core/src/main/java/com/netflix/zuul/groovy/FilterProcessor.java:84}) RENAME({com.netflix.zuul.groovy.GroovyProcessor proxy()}  {com.netflix.zuul.groovy.FilterProcessor route()}),
ab7bcf00bcbf20a06e7b7e96cced259b95e49aa2,RENAME, RENAME	{Interface IProxyFilter at zuul-core/src/main/java/com/netflix/zuul/groovy/IProxyFilter.java:3}	{Interface IZuulFilter at zuul-core/src/main/java/com/netflix/zuul/groovy/IZuulFilter.java:18}) RENAME({com.netflix.zuul.groovy.IProxyFilter}  {com.netflix.zuul.groovy.IZuulFilter}),
ab7bcf00bcbf20a06e7b7e96cced259b95e49aa2,CHANGE_SIGNATURE, CHANGE_SIGNATURE	{Method compareTo(ProxyFilter) at zuul-core/src/main/java/com/netflix/zuul/groovy/ProxyFilter.java:58}	{Method compareTo(ZuulFilter) at zuul-core/src/main/java/com/netflix/zuul/groovy/ZuulFilter.java:71}) CHANGE_SIGNATURE({com.netflix.zuul.groovy.ProxyFilter compareTo(ProxyFilter)}  {com.netflix.zuul.groovy.ZuulFilter compareTo(ZuulFilter)}),
ab7bcf00bcbf20a06e7b7e96cced259b95e49aa2,RENAME, RENAME	{Class ProxyFilter at zuul-core/src/main/java/com/netflix/zuul/groovy/ProxyFilter.java:21}	{Class ZuulFilter at zuul-core/src/main/java/com/netflix/zuul/groovy/ZuulFilter.java:36}) RENAME({com.netflix.zuul.groovy.ProxyFilter}  {com.netflix.zuul.groovy.ZuulFilter}),
ab7bcf00bcbf20a06e7b7e96cced259b95e49aa2,MOVE, MOVE	{Class ADCCassandraGetRowsByQuery at zuul-netflix/src/main/java/com/netflix/zuul/dependency/cassandra/ADCCassandraGetRowsByQuery.java:11}	{Class ADCCassandraGetRowsByQuery at zuul-netflix/src/main/java/com/netflix/zuul/dependency/cassandra/hystrix/ADCCassandraGetRowsByQuery.java:27}) MOVE({com.netflix.zuul.dependency.cassandra.ADCCassandraGetRowsByQuery}  {com.netflix.zuul.dependency.cassandra.hystrix.ADCCassandraGetRowsByQuery}),
ab7bcf00bcbf20a06e7b7e96cced259b95e49aa2,RENAME, RENAME	{Class ProxyFilterCheck at zuul-netflix/src/main/java/com/netflix/zuul/scriptManager/ProxyFilterCheck.java:16}	{Class ZuulFilterPoller at zuul-netflix/src/main/java/com/netflix/zuul/scriptManager/ZuulFilterPoller.java:29}) RENAME({com.netflix.zuul.scriptManager.ProxyFilterCheck}  {com.netflix.zuul.scriptManager.ZuulFilterPoller}),
ab7bcf00bcbf20a06e7b7e96cced259b95e49aa2,RENAME, RENAME	{Class ProxyRunner at zuul-core/src/main/java/com/netflix/zuul/ProxyRunner.java:27}	{Class ZuulRunner at zuul-core/src/main/java/com/netflix/zuul/ZuulRunner.java:38}) RENAME({com.netflix.zuul.ProxyRunner}  {com.netflix.zuul.ZuulRunner}),
ab7bcf00bcbf20a06e7b7e96cced259b95e49aa2,MOVE, MOVE	{Class ADCCassandraGetRowsByKeys at zuul-netflix/src/main/java/com/netflix/zuul/dependency/cassandra/ADCCassandraGetRowsByKeys.java:13}	{Class ADCCassandraGetRowsByKeys at zuul-netflix/src/main/java/com/netflix/zuul/dependency/cassandra/hystrix/ADCCassandraGetRowsByKeys.java:29}) MOVE({com.netflix.zuul.dependency.cassandra.ADCCassandraGetRowsByKeys}  {com.netflix.zuul.dependency.cassandra.hystrix.ADCCassandraGetRowsByKeys}),
ab7bcf00bcbf20a06e7b7e96cced259b95e49aa2,CHANGE_SIGNATURE, CHANGE_SIGNATURE	{Method processProxyFilter(ProxyFilter) at zuul-core/src/main/java/com/netflix/zuul/groovy/GroovyProcessor.java:112}	{Method processProxyFilter(ZuulFilter) at zuul-core/src/main/java/com/netflix/zuul/groovy/FilterProcessor.java:124}) CHANGE_SIGNATURE({com.netflix.zuul.groovy.GroovyProcessor processProxyFilter(ProxyFilter)}  {com.netflix.zuul.groovy.FilterProcessor processProxyFilter(ZuulFilter)}),
ab7bcf00bcbf20a06e7b7e96cced259b95e49aa2,RENAME, RENAME	{Class TestProxyFilter at zuul-core/src/main/java/com/netflix/zuul/groovy/GroovyLoader.java:156}	{Class TestZuulFilter at zuul-core/src/main/java/com/netflix/zuul/groovy/FilterLoader.java:169}) RENAME({com.netflix.zuul.groovy.GroovyLoader TestProxyFilter}  {com.netflix.zuul.groovy.FilterLoader TestZuulFilter}),
ab7bcf00bcbf20a06e7b7e96cced259b95e49aa2,MOVE, MOVE	{Class AbstractCassandraAPIDependencyCommand at zuul-netflix/src/main/java/com/netflix/zuul/dependency/cassandra/AbstractCassandraAPIDependencyCommand.java:10}	{Class AbstractCassandraAPIDependencyCommand at zuul-netflix/src/main/java/com/netflix/zuul/dependency/cassandra/hystrix/AbstractCassandraAPIDependencyCommand.java:25}) MOVE({com.netflix.zuul.dependency.cassandra.AbstractCassandraAPIDependencyCommand}  {com.netflix.zuul.dependency.cassandra.hystrix.AbstractCassandraAPIDependencyCommand}),
ab7bcf00bcbf20a06e7b7e96cced259b95e49aa2,RENAME, RENAME	{Class GroovyLoader at zuul-core/src/main/java/com/netflix/zuul/groovy/GroovyLoader.java:27}	{Class FilterLoader at zuul-core/src/main/java/com/netflix/zuul/groovy/FilterLoader.java:42}) RENAME({com.netflix.zuul.groovy.GroovyLoader}  {com.netflix.zuul.groovy.FilterLoader}),
ab7bcf00bcbf20a06e7b7e96cced259b95e49aa2,MOVE, MOVE	{Class ADCCassandraPut at zuul-netflix/src/main/java/com/netflix/zuul/dependency/cassandra/ADCCassandraPut.java:16}	{Class ADCCassandraPut at zuul-netflix/src/main/java/com/netflix/zuul/dependency/cassandra/hystrix/ADCCassandraPut.java:31}) MOVE({com.netflix.zuul.dependency.cassandra.ADCCassandraPut}  {com.netflix.zuul.dependency.cassandra.hystrix.ADCCassandraPut}),
c8e1f62ada2fb66740a3e0fcec793455c289f7e7,RENAME, RENAME	{Class ADCCassandraPut at zuul-netflix/src/main/java/com/netflix/zuul/dependency/cassandra/hystrix/ADCCassandraPut.java:31}	{Class HystrixCassandraPut at zuul-netflix/src/main/java/com/netflix/zuul/dependency/cassandra/hystrix/HystrixCassandraPut.java:31}) RENAME({com.netflix.zuul.dependency.cassandra.hystrix.ADCCassandraPut}  {com.netflix.zuul.dependency.cassandra.hystrix.HystrixCassandraPut}),
c8e1f62ada2fb66740a3e0fcec793455c289f7e7,RENAME, RENAME	{Method testProcessProxyFilter() at zuul-core/src/main/java/com/netflix/zuul/ZuulServlet.java:124}	{Method testProcessZuulFilter() at zuul-core/src/main/java/com/netflix/zuul/ZuulServlet.java:149}) RENAME({com.netflix.zuul.ZuulServlet UnitTest testProcessProxyFilter()}  {com.netflix.zuul.ZuulServlet UnitTest testProcessZuulFilter()}),
c8e1f62ada2fb66740a3e0fcec793455c289f7e7,RENAME, RENAME	{Class AbstractCassandraAPIDependencyCommand at zuul-netflix/src/main/java/com/netflix/zuul/dependency/cassandra/hystrix/AbstractCassandraAPIDependencyCommand.java:25}	{Class AbstractCassandraHystrixCommand at zuul-netflix/src/main/java/com/netflix/zuul/dependency/cassandra/hystrix/AbstractCassandraHystrixCommand.java:25}) RENAME({com.netflix.zuul.dependency.cassandra.hystrix.AbstractCassandraAPIDependencyCommand}  {com.netflix.zuul.dependency.cassandra.hystrix.AbstractCassandraHystrixCommand}),
c8e1f62ada2fb66740a3e0fcec793455c289f7e7,RENAME, RENAME	{Method getLatestScriptForFilter(String) at zuul-netflix/src/main/java/com/netflix/zuul/scriptManager/ZuulFilterDAOCassandra.java:180}	{Method getLatestFilterInfoForFilter(String) at zuul-netflix/src/main/java/com/netflix/zuul/scriptManager/ZuulFilterDAOCassandra.java:181}) RENAME({com.netflix.zuul.scriptManager.ZuulFilterDAOCassandra getLatestScriptForFilter(String)}  {com.netflix.zuul.scriptManager.ZuulFilterDAOCassandra getLatestFilterInfoForFilter(String)}),
c8e1f62ada2fb66740a3e0fcec793455c289f7e7,RENAME, RENAME	{Method setDebugProxy(boolean) at zuul-core/src/main/java/com/netflix/zuul/context/Debug.java:49}	{Method setDebugRouting(boolean) at zuul-core/src/main/java/com/netflix/zuul/context/Debug.java:50}) RENAME({com.netflix.zuul.context.Debug setDebugProxy(boolean)}  {com.netflix.zuul.context.Debug setDebugRouting(boolean)}),
c8e1f62ada2fb66740a3e0fcec793455c289f7e7,RENAME, RENAME	{Class ADCCassandraGetRowsByQuery at zuul-netflix/src/main/java/com/netflix/zuul/dependency/cassandra/hystrix/ADCCassandraGetRowsByQuery.java:27}	{Class HystrixCassandraGetRowsByQuery at zuul-netflix/src/main/java/com/netflix/zuul/dependency/cassandra/hystrix/HystrixCassandraGetRowsByQuery.java:27}) RENAME({com.netflix.zuul.dependency.cassandra.hystrix.ADCCassandraGetRowsByQuery}  {com.netflix.zuul.dependency.cassandra.hystrix.HystrixCassandraGetRowsByQuery}),
c8e1f62ada2fb66740a3e0fcec793455c289f7e7,RENAME, RENAME	{Method getScriptsForFilter(String) at zuul-netflix/src/main/java/com/netflix/zuul/scriptManager/ZuulFilterDAOCassandra.java:165}	{Method getZuulFiltersForFilterId(String) at zuul-netflix/src/main/java/com/netflix/zuul/scriptManager/ZuulFilterDAOCassandra.java:166}) RENAME({com.netflix.zuul.scriptManager.ZuulFilterDAOCassandra getScriptsForFilter(String)}  {com.netflix.zuul.scriptManager.ZuulFilterDAOCassandra getZuulFiltersForFilterId(String)}),
c8e1f62ada2fb66740a3e0fcec793455c289f7e7,RENAME, RENAME	{Method setScriptActive(String  int) at zuul-netflix/src/main/java/com/netflix/zuul/scriptManager/ZuulFilterDAOCassandra.java:383}	{Method setFilterActive(String  int) at zuul-netflix/src/main/java/com/netflix/zuul/scriptManager/ZuulFilterDAOCassandra.java:384}) RENAME({com.netflix.zuul.scriptManager.ZuulFilterDAOCassandra setScriptActive(String  int)}  {com.netflix.zuul.scriptManager.ZuulFilterDAOCassandra setFilterActive(String  int)}),
c8e1f62ada2fb66740a3e0fcec793455c289f7e7,RENAME, RENAME	{Method getAllCanaryScripts() at zuul-netflix/src/main/java/com/netflix/zuul/scriptManager/ZuulFilterDAOCassandra.java:219}	{Method getAllCanaryFilters() at zuul-netflix/src/main/java/com/netflix/zuul/scriptManager/ZuulFilterDAOCassandra.java:220}) RENAME({com.netflix.zuul.scriptManager.ZuulFilterDAOCassandra getAllCanaryScripts()}  {com.netflix.zuul.scriptManager.ZuulFilterDAOCassandra getAllCanaryFilters()}),
c8e1f62ada2fb66740a3e0fcec793455c289f7e7,RENAME, RENAME	{Class ProxyRequestWrapper at zuul-core/src/main/java/com/netflix/zuul/ProxyRequestWrapper.java:61}	{Class HttpServletRequestWrapper at zuul-core/src/main/java/com/netflix/zuul/HttpServletRequestWrapper.java:61}) RENAME({com.netflix.zuul.ProxyRequestWrapper}  {com.netflix.zuul.HttpServletRequestWrapper}),
c8e1f62ada2fb66740a3e0fcec793455c289f7e7,MOVE_RENAME, MOVE_RENAME	{Class NIWSCommand at zuul-netflix/src/main/java/com/netflix/zuul/dependency/NIWSCommand.java:34}	{Class RibbonCommand at zuul-netflix/src/main/java/com/netflix/zuul/dependency/ribbon/hystrix/RibbonCommand.java:17}) MOVE_RENAME({com.netflix.zuul.dependency.NIWSCommand}  {com.netflix.zuul.dependency.ribbon.hystrix.RibbonCommand}),
c8e1f62ada2fb66740a3e0fcec793455c289f7e7,RENAME, RENAME	{Method addProxyDebug(String) at zuul-core/src/main/java/com/netflix/zuul/context/Debug.java:62}	{Method addRoutingDebug(String) at zuul-core/src/main/java/com/netflix/zuul/context/Debug.java:63}) RENAME({com.netflix.zuul.context.Debug addProxyDebug(String)}  {com.netflix.zuul.context.Debug addRoutingDebug(String)}),
c8e1f62ada2fb66740a3e0fcec793455c289f7e7,RENAME, RENAME	{Method getActiveScriptForFilter(String) at zuul-netflix/src/main/java/com/netflix/zuul/scriptManager/ZuulFilterDAOCassandra.java:197}	{Method getActiveFilterInfoForFilter(String) at zuul-netflix/src/main/java/com/netflix/zuul/scriptManager/ZuulFilterDAOCassandra.java:198}) RENAME({com.netflix.zuul.scriptManager.ZuulFilterDAOCassandra getActiveScriptForFilter(String)}  {com.netflix.zuul.scriptManager.ZuulFilterDAOCassandra getActiveFilterInfoForFilter(String)}),
